Sample_Index,SMILES_1,SMILES_2,Tg_Current_Predicted,Tg_Loaded_Predicted,Tg_Difference,Tg_Absolute_Difference,Er_Current_Predicted,Er_Loaded_Predicted,Er_Difference,Er_Absolute_Difference,Tg_Actual,Er_Actual
179,Cc3cc(c2cc(C)c(OCC1CO1)c(C)c2)cc(C)c3OCC4CO4,Nc2ccc(SSc1ccc(N)cc1)cc2,175.16290377077664,175.16290377077664,0.0,0.0,33.03940611589011,33.03940611589011,0.0,0.0,167.249267578125,39.509033203125
180,N#COc3ccc(CC2CCCC(Cc1ccc(OC#N)cc1)C2)cc3,CC(C)(c2ccc(OCC1CO1)cc2)c4ccc(OCC3CO3)cc4,126.92287833735098,126.92287833735098,0.0,0.0,25.517566937018966,25.517566937018966,0.0,0.0,135.04722595214844,20.867673873901367
181,Nc2ccc(Oc1ccc(N)cc1)cc2,CC(N)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)COCC(C)N,97.40512367723396,97.40512367723396,0.0,0.0,46.95248163605818,46.95248163605818,0.0,0.0,50.724220275878906,71.83808898925781
182,Nc2ccc(Oc1ccc(N)cc1)cc2,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,141.92980895340227,141.92980895340227,0.0,0.0,107.6036394092091,107.6036394092091,0.0,0.0,170.09893798828125,139.8468780517578
183,Nc2ccc(Oc1ccc(N)cc1)cc2,CCCCCCCCCCCCN,69.05063495885763,69.05063495885763,0.0,0.0,12.961325878178624,12.961325878178624,0.0,0.0,78.51177215576172,14.514019012451172
184,Nc2ccc(Oc1ccc(N)cc1)cc2,CCCCCCCCCCN,46.55523338676453,46.55523338676453,0.0,0.0,11.813588029955039,11.813588029955039,0.0,0.0,55.31771469116211,12.207160949707031
185,Nc2ccc(Oc1ccc(N)cc1)cc2,NCCNCCN,169.67374664922863,169.67374664922863,0.0,0.0,39.44191923998496,39.44191923998496,0.0,0.0,184.91030883789062,84.68865966796875
186,Nc2ccc(Oc1ccc(N)cc1)cc2,NCCOCCOCCN,79.6189274328119,79.6189274328119,0.0,0.0,13.220362171216982,13.220362171216982,0.0,0.0,40.47618865966797,9.02865219116211
187,Nc2ccc(Oc1ccc(N)cc1)cc2,NCc1cccc(CN)c1,132.2561860179569,132.2561860179569,0.0,0.0,18.46726977193249,18.46726977193249,0.0,0.0,84.40743255615234,4.970457553863525
188,Nc2ccc(Oc1ccc(N)cc1)cc2,Nc1cccc(N)c1,122.16003156239343,122.16003156239343,0.0,0.0,19.521647081171547,19.521647081171547,0.0,0.0,95.91709899902344,7.587867259979248
189,Nc2ccc(Oc1ccc(N)cc1)cc2,Nc2ccc(Cc1ccc(N)cc1)cc2,116.99244864569798,116.99244864569798,0.0,0.0,27.629180425784327,27.629180425784327,0.0,0.0,86.41262817382812,22.74917221069336
190,Nc2ccc(SSc1ccc(N)cc1)cc2,C1OC1COC3COC4C(OC2CO2)COC34,51.73963337624001,51.73963337624001,0.0,0.0,41.91284181661426,41.91284181661426,0.0,0.0,59.89223098754883,78.80575561523438
191,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)N,92.46287344314189,92.46287344314189,0.0,0.0,35.52378850124333,35.52378850124333,0.0,0.0,84.82412719726562,31.419921875
192,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,193.05019413187503,193.05019413187503,0.0,0.0,31.371453349403915,31.371453349403915,0.0,0.0,180.6536102294922,30.400737762451172
193,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,55.56742858500737,55.56742858500737,0.0,0.0,28.628696385953745,28.628696385953745,0.0,0.0,53.705997467041016,27.969572067260742
194,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCCCCCCCCCCCN,62.637632502426726,62.637632502426726,0.0,0.0,20.171812201099847,20.171812201099847,0.0,0.0,56.961143493652344,15.272216796875
195,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,CCc1cc(C)c(N)c(CC)c1N,72.36236248976672,72.36236248976672,0.0,0.0,40.987410801483705,40.987410801483705,0.0,0.0,78.09480285644531,41.742794036865234
196,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,Nc1cccc(N)c1,100.28148313703628,100.28148313703628,0.0,0.0,59.402112060896684,59.402112060896684,0.0,0.0,135.81246948242188,96.14791870117188
197,O=C(OCC1CO1)C3CC2OC2CC3C(=O)OCC4CO4,Nc2ccc(Cc1ccc(N)cc1)cc2,86.39642659595576,86.39642659595576,0.0,0.0,75.91255203280522,75.91255203280522,0.0,0.0,89.89744567871094,65.78514099121094
198,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,39.2109458772173,39.2109458772173,0.0,0.0,12.763151209818606,12.763151209818606,0.0,0.0,27.66094207763672,11.430658340454102
199,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,303.6073628443246,303.6073628443246,0.0,0.0,91.05520572062062,91.05520572062062,0.0,0.0,303.36932373046875,90.48175048828125
200,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,NCCCOCCOCCCN,57.155321938462706,57.155321938462706,0.0,0.0,17.67580985562798,17.67580985562798,0.0,0.0,66.48941040039062,18.568998336791992
201,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,125.35969098525486,125.35969098525486,0.0,0.0,25.68390196910006,25.68390196910006,0.0,0.0,133.5641632080078,21.20282745361328
202,c1ccc3c(c1)c2ccccc2C3(c5ccc(OCCOCC4CO4)cc5)c7ccc(OCCOCC6CO6)cc7,Nc2ccc(Cc1ccc(N)cc1)cc2,105.09900697442917,105.09900697442917,0.0,0.0,27.51884860344007,27.51884860344007,0.0,0.0,83.91604614257812,25.89731788635254
203,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,285.41608498517337,285.41608498517337,0.0,0.0,83.22017477914778,83.22017477914778,0.0,0.0,288.4632568359375,82.94977569580078
204,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,187.82768110656286,187.82768110656286,0.0,0.0,30.643794515920384,30.643794515920384,0.0,0.0,183.77349853515625,30.291296005249023
205,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CCCCCCCCCCCCN,77.59275044437042,77.59275044437042,0.0,0.0,14.092675365332912,14.092675365332912,0.0,0.0,77.64364624023438,14.605997085571289
206,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,CCc1cc(C)c(N)c(CC)c1N,124.9584434106872,124.9584434106872,0.0,0.0,26.734621794155355,26.734621794155355,0.0,0.0,153.51904296875,27.32998275756836
207,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,119.18277610710474,119.18277610710474,0.0,0.0,37.06174262414389,37.06174262414389,0.0,0.0,45.73046112060547,46.673274993896484
208,c2cc(OCC1CO1)ccc2Cc4ccc(OCC3CO3)cc4,NCc1cccc(CN)c1,120.67626151280268,120.67626151280268,0.0,0.0,37.77473773796202,37.77473773796202,0.0,0.0,140.62767028808594,27.938034057617188
209,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)N,124.51682465297836,124.51682465297836,0.0,0.0,55.83324410172887,55.83324410172887,0.0,0.0,115.82877349853516,68.80949401855469
210,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,291.0652120404211,291.0652120404211,0.0,0.0,85.40275018628623,85.40275018628623,0.0,0.0,290.95465087890625,83.5199966430664
211,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,CCCCCCCCCCCCCCCN,90.98548629098613,90.98548629098613,0.0,0.0,16.727565502165653,16.727565502165653,0.0,0.0,87.0798568725586,16.361228942871094
212,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,COCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,314.9649466470068,314.9649466470068,0.0,0.0,87.13333029973872,87.13333029973872,0.0,0.0,315.3647766113281,88.45952606201172
213,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,Nc2ccc(Cc1ccc(N)cc1)cc2,202.66331019783308,202.66331019783308,0.0,0.0,45.191809880263506,45.191809880263506,0.0,0.0,227.80194091796875,56.737449645996094
214,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,Nc2ccc(S(=O)(=O)c1ccc(N)cc1)cc2,274.8167720286373,274.8167720286373,0.0,0.0,44.22972868484598,44.22972868484598,0.0,0.0,255.83485412597656,44.8617057800293
215,c3cc(N(CC1CC1)CC2CO2)ccc3OCC4CO4,Nc2ccc(SSc1ccc(N)cc1)cc2,217.94397147882202,217.94397147882202,0.0,0.0,48.05393286619642,48.05393286619642,0.0,0.0,258.90875244140625,46.356407165527344
216,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,CC(CN)CCCN,127.452111524248,127.452111524248,0.0,0.0,52.48180914360252,52.48180914360252,0.0,0.0,157.09390258789062,58.841156005859375
217,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,CC(N)COCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)OCC(C)OCC(C)N,288.7184604899002,288.7184604899002,0.0,0.0,85.12994571665098,85.12994571665098,0.0,0.0,290.4170837402344,83.48394775390625
218,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,CCC(COCC(C)COCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,59.55327269189478,59.55327269189478,0.0,0.0,29.657310817503365,29.657310817503365,0.0,0.0,59.48586654663086,29.464458465576172
219,c3cc(N(CC1CO1)CC2CO2)ccc3Cc6ccc(N(CC4CO4)CC5CO5)cc6,NCCNCCN,134.06647727625545,134.06647727625545,0.0,0.0,78.31043473382381,78.31043473382381,0.0,0.0,172.39501953125,118.13943481445312
220,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,CC(N)COCC(C)OCC(C)OCC(C)OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCC(C)OCC(C)OCC(C)N,190.67377260461052,190.67377260461052,0.0,0.0,31.07897056108748,31.07897056108748,0.0,0.0,193.57891845703125,30.363025665283203
221,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,CCC(COCC(C)OCC(C)N)(COCC(C)OCC(C)N)COCC(C)OCC(C)N,67.34304407385096,67.34304407385096,0.0,0.0,33.45286840132044,33.45286840132044,0.0,0.0,64.71863555908203,34.724788665771484
222,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,NCCNCCN(CCNCCC(CN)CCN)CCN(CCNCCN)CCN(CCN)CCN,142.8125309985946,142.8125309985946,0.0,0.0,81.91657848331583,81.91657848331583,0.0,0.0,134.1384735107422,91.14617919921875
223,c3cc(N(CC1CO1)CC2CO2)ccc3OCC4CO4,Nc2ccc(SSc1ccc(N)cc1)cc2,197.44396971410126,197.44396971410126,0.0,0.0,38.20991861545027,38.20991861545027,0.0,0.0,205.30007934570312,41.796566009521484
SUMMARY,"Tg Max Diff: 0.0000000000, Mean Diff: 0.0000000000, Identical: True","Er Max Diff: 0.0000000000, Mean Diff: 0.0000000000, Identical: True",Tg Comparison,,,,Er Comparison,,,,,
